"","testing","Crosses","yBLUE","yHat","popChk","Year"
"141",141,"SL18-CC-12-FG3xSL18-OI-15-MG2",0.4808139022919,0.526513233845413,"ES",2020
"142",142,"SL18-SF-17-FG2xSL18-NC-1-MG1",-0.0145044528221311,0.308925077700905,"ES",2020
"143",143,"SL18-JS-5-FG1xSL18-LD-2-MG4",0.076056025291901,0.151776918122022,"ES",2020
"144",144,"SL18-OD-5-FG3xSA18-CB-1-MG12",0.0255708162919011,0.197574542161232,"ES",2020
"145",145,"SL18-CC-5-FG3xSL18-JS-5-MG2",0.0718900482919012,0.324926988002543,"ES",2020
"146",146,"SL18-SF-13-FG1xSA18-CB-7-MG1",0.0636005022919018,0.365797855108156,"ES",2020
"147",147,"SL18-LL-9-FG6xSA18-CB-10-MG3",-0.260413901082528,0.241461551880702,"ES",2020
"148",148,"SL18-OI-15-FG2xSA18-CB-2-MG3",0.32390406291747,0.57496844593654,"ES",2020
"149",149,"SA18-CB-2-FG3xSL18-NC-9-MG1",0.13695739091747,0.450666658839041,"ES",2020
"150",150,"SL18-NL-2-FG3xSA18-CB-4-MG1",-0.278974948305735,0.298078251890218,"ES",2019
"151",151,"SA18-CB-5-FG4xSL18-CC-1-MG3",0.0514581330360505,0.504574305321844,"ES",2020
"152",152,"SL18-CC-3-FG1xSL18-JS-6-MG3",0.34374451803605,0.690806623111079,"ES",2020
"153",153,"SL18-JS-16-FG1xSL18-LD-2-MG2",-0.215034661963951,0.228790055099788,"ES",2020
"154",154,"SL18-NC-10-FG1xSL18-NC-5-MG1",-0.41270957096395,0.106222451277022,"ES",2020
"155",155,"SL18-OI-17-FG4xSL18-JS-6-MG2",0.712121070036049,0.864383307670055,"ES",2020
"156",156,"SL18-CC-1-FG2xSL18-OI-16-MG3",-0.0608364533150164,0.20444513566667,"ES",2020
"157",157,"SA18-CB-2-FG3xSL18-OI-2-MG2",0.231916064684984,0.406864789170638,"ES",2020
"158",158,"SL18-CC-5-FG3xSL18-JS-19-MG2",0.0372781926849833,0.328225373422968,"ES",2020
"159",159,"SL18-CC-3-FG2xSA18-CB-10-MG3",1.95023404168499,1.31196306964084,"ES",2020
"160",160,"SL18-CC-1-FG1xSL18-OI-16-MG3",-0.0465869053973125,0.262636665546929,"ES",2020
"161",161,"SL18-JS-16-FG3xSL18-OD-6-MG2",-0.0324405623973124,0.207723552517485,"ES",2020
"162",162,"SL18-OI-4-FG2xSL18-NC-15-MG1",0.839200453478023,0.909697557900154,"ES",2020
"163",163,"SL18-NC-12-FG2xSL18-OI-16-MG1",0.0848404664780238,0.350614585387273,"ES",2020
"164",164,"SL18-CC-8-FG2xSL18-JS-5-MG3",1.29337900747802,1.04105086280613,"ES",2020
"165",165,"SL18-OI-4-FG2xSL18-JS-19-MG2",0.077680529919887,0.463908619738181,"ES",2020
"166",166,"SL18-OI-6-FG2xSA18-CB-4-MG2",1.9612136313197,1.39994122130943,"ES",2020
"167",167,"SL18-CC-3-FG1xSL18-JS-5-MG2",0.840692242319702,0.76393878140608,"ES",2020
"168",168,"SL18-CC-3-FG2xSL18-OD-6-MG1",0.764268028880007,0.71098583051688,"ES",2020
"169",169,"SL18-LD-2-FG2xSL18-SF-19-MG1",-0.017584899148173,0.318959979287223,"ES",2019
"170",170,"SL18-LD-13-FG2xSA18-CB-7-MG1",0.205266906880008,0.372146363012745,"ES",2020
"171",171,"SL18-OI-6-FG2xSL18-LD-2-MG2",1.05787442759871,0.906866825606053,"ES",2020
"172",172,"SL18-CC-12-FG3xSL18-OI-15-MG3",0.0903995025987136,0.385256131471914,"ES",2020
"173",173,"SL18-CC-11-FG3xSL18-NC-2-MG3",0.633560181598714,0.664109702347632,"ES",2020
"174",174,"SL18-CC-12-FG2xSL18-OI-15-MG2",0.906267046598715,0.770040707566158,"ES",2020
"175",175,"SL18-SF-17-FG2xSA18-CB-1-MG13",0.318917352519654,0.491207577903319,"ES",2020
"176",176,"SL18-SF-17-FG2xSL18-OI-4-MG3",-0.0705632001011442,0.338678663271113,"ES",2020
"177",177,"SL18-NC-10-FG3xSL18-NL-5-MG2",-0.000475631901190194,0.0499816700422631,"ES",2020
"178",178,"SL18-CC-8-FG2xSL18-LD-9-MG1",0.36933785186154,0.393756274478731,"ES",2020
"179",179,"SL18-NL-3-FG3xSL18-NC-9-MG2",0.42268602248711,0.513730413290021,"ES",2020
"180",180,"SL18-OI-6-FG3xSL18-CC-11-MG5",0.793086789487111,0.828212528003973,"ES",2020
"181",181,"SL18-CC-8-FG1xSL18-OI-7-MG1",-0.14326996551289,0.260549355605543,"ES",2020
"182",182,"SL18-JS-5-FG1xSL18-OI-14-MG1",-0.19882989451289,0.128263046852922,"ES",2020
"183",183,"SL18-NC-10-FG1xSL18-OI-11-MG4",-0.248528176394311,0.146447554609904,"ES",2020
"184",184,"SL18-SF-17-FG2xSA18-CB-7-MG2",0.270569582605689,0.752401086964909,"ES",2020
"185",185,"SL18-CC-9-FG3xSL18-JS-9-MG3",0.0112005592546228,0.25425164081927,"ES",2020
"186",186,"SL18-CC-5-FG2xSL18-NC-10-MG2",0.183477920347684,0.35581964535713,"ES",2020
"187",187,"SL18-OI-11-FG3xSL18-NC-2-MG1",0.848318325172327,0.770335707662576,"ES",2020
"188",188,"SL18-NC-9-FG2xSL18-JS-11-MG3",0.0345891981723272,0.209541622343974,"ES",2020
"189",189,"SL18-LD-9-FG4xSL18-OI-6-MG2",0.350706588172327,0.431554063906392,"ES",2020
"190",190,"SL18-CC-3-FG2xSL18-OI-11-MG3",0.236301593047662,0.555755088408839,"ES",2020
"191",191,"SL18-OI-9-FG4xSA18-CB-1-MG12",0.786473094047663,0.801558000986676,"ES",2020
"192",192,"SL18-CC-3-FG2xSA18-CB-4-MG2",0.105245827440696,0.439356684437878,"ES",2020
"193",193,"SL18-NC-5-FG2xSL18-JS-11-MG3",-0.0903258715104736,0.127113124075379,"ES",2020
"194",194,"SL18-CC-8-FG1xSL18-OI-18-MG3",0.0806246675058248,0.40558228297918,"ES",2020
"195",195,"SL18-CC-6-FG3xSL18-JS-9-MG2",-0.105662681494175,0.315915999473242,"ES",2020
"196",196,"SL18-NL-7-FG4xSA18-CB-1-MG12",-0.0233780905593039,0.205728201463821,"ES",2020
"197",197,"SL18-CC-1-FG1xSL18-NC-15-MG3",0.539755977066131,0.587915211480712,"ES",2020
"198",198,"SL18-CC-1-FG1xSL18-CC-4-MG11",0.143774240066132,0.421123304217341,"ES",2020
"199",199,"SL18-CC-5-FG2xSL18-NC-9-MG2",-0.0189189272151628,0.361377998251357,"ES",2020
"200",200,"SA18-CB-9-FG1xSL18-JS-19-MG1",0.632607996784839,0.628086257945164,"ES",2020
"201",201,"SL18-NL-3-FG1xSL18-OD-3-MG1",-0.128956512215162,0.264364811812306,"ES",2020
"202",202,"SL18-CC-5-FG3xSA18-CB-1-MG12",0.143213095440696,0.365258991805592,"ES",2020
"203",203,"SL18-CC-8-FG2xSL18-NC-5-MG3",-0.196100125215163,0.261266570276,"ES",2020
"204",204,"SL18-CC-6-FG3xSL18-OI-14-MG2",0.0398134917057782,0.228483632257132,"ES",2020
"205",205,"SL18-NC-12-FG2xSA18-CB-3-MG1",0.258400501047665,0.296547036914636,"ES",2020
"206",206,"SL18-CC-3-FG3xSL18-OD-6-MG3",0.442661217047664,0.544644459016608,"ES",2020
"207",207,"SL18-CC-6-FG2xSL18-OI-14-MG1",0.135763131440696,0.3100678188295,"ES",2020
"208",208,"SL18-JS-19-FG3xSA18-CB-3-MG2",-0.0885071939523353,0.140575399104977,"ES",2020
"209",209,"SL18-NC-12-FG2xSL18-NL-5-MG2",NA,0.148885359162929,"ES",2020
"210",210,"SL18-JS-5-FG1xSA18-CB-1-MG12",-0.246608951326765,0.158091754242285,"ES",2020
"211",211,"SL18-JS-16-FG3xSA18-CB-4-MG3",-0.220389804326765,0.196798953028335,"ES",2020
"212",212,"SL18-OI-4-FG2xSA18-CB-7-MG2",1.69954432367323,1.26542673854897,"ES",2020
"213",213,"SL18-NC-1-FG1xSL18-NC-12-MG3",-0.366464320208186,0.172245263842884,"ES",2020
"214",214,"SL18-NC-15-FG3xSL18-CC-1-MG2",-0.365739017208187,0.221836084737029,"ES",2020
"215",215,"SL18-SF-17-FG2xSL18-NC-12-MG1",0.0412713587918137,0.481501314852449,"ES",2020
"216",216,"SL18-CC-5-FG2xSL18-NC-10-MG2",0.183477920347684,0.382062346789081,"ES",2020
"217",217,"SL18-NL-3-FG1xSA18-CB-7-MG2",-0.0754457648382044,0.385700948847599,"ES",2019
"218",218,"SL18-LL-9-FG2xSA18-CB-5-MG3",-0.142672500559253,0.181460877841574,"ES",2020
"219",219,"SL18-SF-17-FG2xSA18-CB-7-MG3",1.55497742644075,1.01914110067551,"ES",2020
"220",220,"SA18-CB-4-FG6xSL18-JS-6-MG3",0.924804632358453,0.84111570077153,"ES",2020
"221",221,"SL18-CC-3-FG1xSL18-JS-11-MG2",-0.182443294641549,0.318970118833831,"ES",2020
"222",222,"SA18-CB-5-FG6xSL18-CC-6-MG2",0.338573749675651,0.520577678187067,"ES",2020
"223",223,"SL18-JS-19-FG3xSL18-OI-17-MG1",-0.129762875933734,0.183836414100395,"ES",2020
"224",224,"SL18-OI-17-FG4xSL18-CC-7-MG1",0.296569282184846,0.673326400991089,"ES",2020
"225",225,"SL18-OI-17-FG1xSL18-OI-4-MG1",-0.261393102815155,0.321291852439884,"ES",2020
"226",226,"SL18-CC-6-FG2xSL18-OI-11-MG4",0.258002903833778,0.375033976338208,"ES",2020
"227",227,"SL18-JS-9-FG3xSA18-CB-10-MG1",-0.0580589571662221,0.210108411093811,"ES",2020
"228",228,"SL18-OI-6-FG3xSL18-JS-6-MG1",0.426040101833779,0.586598405326204,"ES",2020
"229",229,"SL18-SF-13-FG2xSL18-JS-11-MG3",0.620518724751483,0.664490849694598,"ES",2020
"230",230,"SL18-JS-19-FG3xSL18-LD-13-MG3",0.0351535507514826,0.226868706741722,"ES",2020
"231",231,"SA18-CB-2-FG3xSL18-CC-2-MG5",1.22136395662682,1.01231372675217,"ES",2020
"232",232,"SA18-CB-9-FG1xSL18-OI-7-MG3",0.904291217068682,0.682132336784462,"ES",2020
"233",233,"SL18-CC-3-FG1xSL18-OI-16-MG2",0.133503713068682,0.395231365541435,"ES",2020
"234",234,"SL18-CC-8-FG1xSL18-NC-8-MG2",-0.110325581238326,0.247091607756493,"ES",2020
"235",235,"SL18-SF-13-FG2xSA18-CB-2-MG3",0.956600667761675,0.86339535515598,"ES",2020
"236",236,"SL18-SF-13-FG2xSL18-JS-9-MG2",0.407943730321982,0.50223843172145,"ES",2020
"237",237,"SL18-JS-19-FG2xSA18-CB-10-MG3",0.0963865233219814,0.267480985795485,"ES",2020
"238",238,"SL18-CC-6-FG1xSL18-JS-5-MG2",-0.0466192186780184,0.251921549808983,"ES",2020
"239",239,"SL18-CC-12-FG2xSL18-LL-9-MG4",0.941452459961629,0.689934517061741,"ES",2020
"240",240,"SL18-NL-3-FG1xSL18-OI-7-MG3",0.234539667961629,0.25419940433162,"ES",2020
"241",241,"SL18-NL-5-FG1xSL18-OI-14-MG1",0.169256150303515,0.266461337171657,"ES",2020
"242",242,"SL18-NC-8-FG1xSL18-NL-7-MG2",0.00424099892908451,0.212624363933499,"ES",2020
"243",243,"SL18-JS-5-FG2xSL18-OI-5-MG3",-0.143305077070915,0.133083741222762,"ES",2020
"244",244,"SL18-CC-10-FG4xSL18-NC-2-MG2",0.510035598929084,0.605884122500204,"ES",2020
"245",245,"SL18-NC-5-FG3xSL18-OI-2-MG2",-0.161954838952336,0.194681346359585,"ES",2020
"246",246,"SL18-OI-16-FG2xSL18-OI-18-MG1",-0.225585224952336,0.286685346525452,"ES",2020
"247",247,"SL18-CC-1-FG2xSL18-NC-11-MG2",-0.0711039789523363,0.330293636682578,"ES",2020
"248",248,"SL18-CC-12-FG3xSL18-NC-11-MG2",-0.0973712539523358,0.3492822697208,"ES",2020
"249",249,"SA18-CB-7-FG1xSL18-LD-1-MG1",0.196290532696597,0.342404952397946,"ES",2020
"250",250,"SL18-NC-10-FG3xSA18-CB-3-MG2",-0.061273585303403,0.124770473332804,"ES",2020
"251",251,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.256633488241532,"Z1",2019
"252",252,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.285604874296,"Z1",2019
"253",253,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.178597970823126,"Z1",2019
"254",254,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.208892460103201,"Z1",2019
"255",255,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.252270379918204,"Z1",2019
"256",256,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.33827851872882,"Z1",2019
"257",257,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.302345291267482,"Z1",2019
"258",258,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.287569934433099,"Z1",2019
"259",259,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.289663066519061,"Z1",2019
"260",260,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.284485112488883,"Z1",2019
"261",261,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.209762086137488,"Z2",2019
"262",262,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.210576931844326,"Z2",2019
"263",263,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.162421351058125,"Z2",2019
"264",264,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.234450712265778,"Z2",2019
"265",265,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.20579927087312,"Z2",2019
"266",266,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.215451857542414,"Z2",2019
"267",267,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.108444954069542,"Z2",2019
"268",268,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.305025293292787,"Z3",2020
"269",269,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.27055068643802,"Z3",2020
"270",270,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.288410865216624,"Z3",2020
"271",271,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.277998616705575,"Z3",2020
"272",272,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.299922365551452,"Z3",2020
"273",273,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.192915462078567,"Z3",2020
"274",274,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.251632180111823,"Z3",2020
"275",275,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.468778404551509,"Z3",2020
"276",276,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.234496961728775,"Z3",2020
"277",277,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.297058723227214,"Z3",2020
"278",278,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.0740159843444344,"Z4",2020
"279",279,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,-0.0295861525224146,"Z4",2020
"280",280,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.0918761631230441,"Z4",2020
"281",281,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.0700531690800738,"Z4",2020
"282",282,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.110775595998123,"Z4",2020
"283",283,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.0797057557493799,"Z4",2020
